Nome;Prazo;Responsável;Criado por;Grupo;Serviço
;;;;;;

Serviços / CFTV / Instalação do Software de Monitoramento;em 2 dias;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;CFTV;
Serviços / CFTV / Solicitação de Gravação;em 5 dias;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;CFTV;
Serviços / CFTV / Solicitação de Infra-Estrutura Para Instalação;em 2 dias;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;CFTV;
Serviços / CFTV / Substituição de Câmera;em 2 dias;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;CFTV;
Serviços / CFTV / Substituição de DVR;em 5 dias;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;CFTV;
Serviços / Chat Bot / Indisponibilidade Parcial;em 5 dias;Kauã Carvalho;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Chat Bot;
Serviços / Chat Bot / Indisponibilidade Total;em 5 dias;Kauã Carvalho;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Chat Bot;
Serviços / Cliente / Atendimento balcão;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Cliente;
Serviços / Cliente / Teste em Bancada;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Cliente;
Serviços / Contratação de Serviço;em 7 dias;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Contratação de Serviço;
Serviços / Controle de Acesso / Cadastro de Controle;em 5 dias;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Controle de Acesso;
Serviços / Controle de Acesso / Problemas no Controle Remoto;em 30 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Controle de Acesso;
Serviços / Controle de Acesso / Remoção da Biometria;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Controle de Acesso;
Serviços / Controle de Acesso / Remoção Fechadura Biométrica;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Controle de Acesso;
Serviços / Controle de Acesso / Solicitação Fechadura Biometrica;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Controle de Acesso;
Serviços / Controle de Acesso / Troca Biometria;em 5 dias;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Controle de Acesso;
Serviços / Cotação / Perifericos do Showroom;em 2 dias;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Cotação;
Serviços / CS / Ajuste de QR Code;em 20 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Ajuste de QR Code;
Serviços / Email / Indisponibilidade Parcial;em 2 dias;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Email;
Serviços / Email / Problemas no Envio e Recebimento de Email;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Email;
Serviços / Email / Troca de Senha;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Email;
Serviços / Estação de Trabalho - PC / Alteração de Local;em 1 dia;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Estação de Trabalho - PC;
Serviços / Estação de Trabalho - PC / Alteração de Senha;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Estação de Trabalho - PC;
Serviços / Estação de Trabalho - PC / Computador Reiniciando;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Estação de Trabalho - PC;
Serviços / Estação de Trabalho - PC / Criação de Usuário;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Estação de Trabalho - PC;
Serviços / Estação de Trabalho - PC / Instalação De Programa;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Estação de Trabalho - PC;
Serviços / Estação de Trabalho - PC / Instalação De WebCam;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Estação de Trabalho - PC;
Serviços / Estação de Trabalho - PC / Lentidão;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Estação de Trabalho - PC;
Serviços / Estação de Trabalho - PC / Micro não Liga ou Inicia;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Estação de Trabalho - PC;
Serviços / Estação de Trabalho - PC / Problemas Leitor de Codigo de Barras;em 10 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Estação de Trabalho - PC;
Serviços / Estação de Trabalho - PC / Problemas no Monitor;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Estação de Trabalho - PC;
Serviços / Estação de Trabalho - PC / Problemas no Teclado ou Mouse;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Estação de Trabalho - PC;
Serviços / Estação de Trabalho - PC / Rede Indisponível ou Limitada;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Estação de Trabalho - PC;
Serviços / Estação de Trabalho - PC / Solicitação de Micro;em 1 dia;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Estação de Trabalho - PC;
Serviços / Estação de Trabalho - PC / Solicitação de Notebook;em 1 dia;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Estação de Trabalho - PC;
Serviços / Estação de Trabalho - PC / Verificação de Micro Preventiva;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Estação de Trabalho - PC;
Serviços / Estação de Trabalho - PC / Verificar Mensagens de Erro;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Estação de Trabalho - PC;
Serviços / Estação de Trabalho - Solicitação de equipamento para testes;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Estação de Trabalho - PC;
Serviços / Extranet / Alteração de Senha;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Extranet;
Serviços / Extranet / Criação de Usuário;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Extranet;
Serviços / Extranet / Indisponibilidade Parcial;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Extranet;
Serviços / Extranet / Indisponibilidade Total;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Extranet;
Serviços / Extranet / Remover Usuário;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Extranet;
Serviços / Impressão / Indisponibilidade Parcial;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Impressão;
Serviços / Impressão / Indisponibilidade Total;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Impressão;
Serviços / Impressão / Instalação de Impressora;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Impressão;
Serviços / Impressão / Remoção de Impressora;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Impressão;
Serviços / Impressão / Solicitar Troca Tonner;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Impressão;
Serviços / Impressão / Troca de Impressora;em 12 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Impressão;
Serviços / Infra Estrutura / Adiação de Spiraduto;em 20 hora;Jonas Benachio;Jonas Benachio;01.04.01.00. Comercial / Sucesso do Cliente / Processos;Infra Estrutura;
